image,caption,Gemma_caption,Gemini_caption,Llama_caption
2173677067_9d0732bcc2.jpg,فتاه صغيره ترقص في حقل عشبي ، فتاه اخري في الخلفيه,تستمتع طفلتان صغيرتان باللعب في حديقه خضراء مورقه، حيث ترفع احداهما ذراعيها وتتوازن علي ساق واحده بينما تركض الاخري خلفها.,طفلتان تلعبان بسعاده حافيتين القدمين علي العشب الاخضر في الحديقه.,صوره لطفلتين تلعبان في الحديقه.
2174206711_11cb712a8d.jpg,اثنين من المصفقين الاسيويين يمسكان بكريات الفضه,اليك وصف للصوره تظهر الصوره فتاتين يابانيتين ترتديان زي التشجيع وتقومان باداء رقصه التشجيع مع رفع الهتافات.,تظهر شابتان بزي موحد تحملان كرات التشجيع اللامعه، احداهما مبتسمه.,صوره لفتاتين يرتدين زيا موحدا ويمسكن ببوم بومز اثناء الرقص.
217583047_5e93e1e119.jpg,رجل في قارب ابيض يجدف عبر الضباب,رجل يجلس في قارب صغير علي سطح الماء، محاطا بالضباب او الدخان، مع انعكاس القارب والضوء علي الماء.,رجل في قارب علي بحيره ضبابيه تضيءها اشعه الشمس الذهبيه.,رجل في قارب علي بحيره يصعد منها بخار الماء.
2176147758_9a8deba576.jpg,رجل يرتدي ستره حمراء يحمل دراجته للصوره,رجل يرتدي ستره حمراء وسروال قصير اسود بجانب دراجته في شارع حضري، مع وجود شاحنه طعام عليها رسومات كرتونيه في الخلفيه.,يقف رجل بجانب دراجته الهواءيه المزوده بمقطوره صغيره في شارع بالمدينه.,رجل يمسك دراجته ويقف علي الرصيف في احد الشوارع.
2176364472_31fcd37531.jpg,كلب بني علي قمه هيكل ثلاثي,كلب لابرادور بني اللون يقفز علي سطح ماءل، بينما يركض رجل خلفه.,كلب بني وهو يقفز من اعلي حاجز رشاقه، بينما يقف رجل في الخلفيه يراقبه.,كلب فوق حاجز يركض و شخص يمسك الحاجز.
2176874361_2b4149010b.jpg,يركض كلب اسود امام ثور بني وابيض كبير,تظهر الصوره كلبا استراليا صغيرا يركض نحو بقره كبيره تحاول عبور سياج خشبي.,كلب رعي رشيق يواجه بقره بحده اثناء العمل.,يركض كلب بجانب بقره في حلبه مغلقه.
2176980976_7054c99621.jpg,عده اشخاص علي قمه جبل ينظرون الي الارض,مجموعه من الناس يقفون علي حافه واد عميق في منظر طبيعي صحراوي، ربما لالتقاط الصور او الاستمتاع بالمنظر.,اشخاص يتاملون منظرا صحراويا شاسعا من حافه مرتفعه.,الصوره لعده اشخاص علي حافه جبل وهم ينظرون الي منظر طبيعي خلاب.
2178095150_436b035741.jpg,الكلاب المشاركه في السباق,مجموعه من كلاب السلوقي وهي تتسابق علي مضمار سباق في الليل.,تظهر كلاب سلوقيه تتسابق بسرعه علي مضمار رملي في الليل.,الكلاب تجري في مضمار سباق.
2178306830_6af49375b4.jpg,الشخص الذي يغوص في الماء الازرق واضح جدا,تظهر الصوره غواصا يرتدي بدله غوص زرقاء وسوداء ونظارات غوص، ويسبح في مياه زرقاء صافيه مع فقاعات هواء تصعد حوله.,غواص يسبح تحت الماء مرتديا معدات الغوص الكامله.,غوص تحت الماء.
217838128_1f0a84ddc1.jpg,رجل يجدف في قارب علي بحيره,رجل يجلس في قارب الكاياك في بحيره هادءه، محاطا باشجار خضراء وبعض زنابق الماء، مع انعكاسه في الماء.,رجل يجدف في قارب علي بحيره هادءه يلفها ضباب الصباح الخفيف، وتتزين سطحها بزنابق الماء وانعكاسه الواضح.,رجل يصطاد في قارب علي بحيره هادءه.
2180356743_b3a3c9a7f6.jpg,صبي يقف ويراقب مجموعه من الناس في ملعب لكره السله,طفلا يقف امام سياج معدني ويرفع يده، بينما يشاهد مجموعه من الاطفال يلعبون في ساحه المدرسه.,طفل يراقب الاولاد وهم يلعبون في فناء المدرسه، من خلف قضبان.,صوره لطفلين يلعبون كره القدم في ساحه المدرسه.
2180480870_dcaf5ac0df.jpg,كلب بني علي وشك القفز,كلب بني اللون يركض في حديقه خضراء مورقه، ويبدو انه ينبح او يصدر صوتا.,كلب يركض في حقل عشبي.,كلب يجري في الحديقه.
2180886307_5156460b2c.jpg,كلب يسبح في الماء,تظهر الصوره كلبا بنيا يسبح في الماء الازرق، مع تناثر قطرات الماء حوله.,كلب يسبح بحيويه ويحدث رشاشات ماء متناثره في الماء.,رجل يغوص في الماء.
2181117039_c4eea8036e.jpg,زوج من الاطفال يرتدون الزي الرسمي يركضون وراء قطيع من الحمام,مجموعه من الاطفال يركضون ويطاردون سربا من الحمام في ساحه مرصوفه بالحصي.,اطفال يركضون بفرح وسط اسراب الحمام المتطاير في ساحه مشمسه.,صوره لطفلين يركضان في ساحه بينما يطير الحمام من حولهما.
2181724497_dbb7fcb0a9.jpg,فتاه تاكل المعكرونه,طفله صغيره مغطاه بصلصه الطماطم، وهي ترفع يدها الملطخه بينما تاكل المعكرونه.,طفله صغيره تاكل المعكرونه بفوضي، ووجهها ويداها ملطختان بالصلصه.,طفله صغيره في مقعد طعام، ترتدي ملابس حمراء وقد تلطخت اثناء تناول الطعام.
2181846120_3744ca3942.jpg,يبدو ان كلبا بنيا يشغل جهاز كمبيوتر,كلب كوكر ذهبي اللون يجلس امام جهاز كمبيوتر محمول ويبدو منشغلا بتصفح الانترنت.,كلب يرتدي وشاحا احمر يضع كفيه علي لوحه مفاتيح جهاز كمبيوتر محمول مزود بكاميرا ويب.,كلب بجانب لابتوب.
2182050469_1edac0bc60.jpg,شخص يجلس في نهايه رصيف الميناء في البحيره,تجلس امراه ترتدي حقيبه ظهر علي نهايه رصيف خشبي يمتد الي بحيره هادءه محاطه بغابه خضراء كثيفه.,شخص يقرفص علي رصيف خشبي ممتد في بحيره هادءه، وخلفه جبال خضراء مورقه.,صوره لشاب يركب دراجته علي رصيف خشبي طويل يمتد في بحيره هادءه تحيط بها جبال خضراء.
2182488373_df73c7cc09.jpg,شارع في المدينه مع اثنين من السيدات التي لديها اكياس التسوق في ايديهم مع حشد وراءهم,موجز للصوره: تظهر الصوره مشهدا في شارع مزدحم في هوليوود، حيث يظهر العديد من الاشخاص في الخلفيه، بينما تبرز امراتان في المقدمه ترتديان سترات جلديه، احداهما تحمل مظله، بينما يتحدث رجل الي هاتف.,مشهد شارع حيوي يضم امراتين وشابا يءدي بالميكروفون.,الصوره لامراتين في وسط المدينه، تحمل كل واحده منهما شنطه.
2183227136_8bb657846b.jpg,طفل يلعب في رمال الشاطء اثناء غروب الشمس,طفلا يلعب علي شاطء البحر عند غروب الشمس، مع انعكاس الشمس الذهبي علي الماء والرمل.,طفلا يلعب علي شاطء يغمره ضوء الشمس الذهبي عند الغروب.,صوره لشاطء البحر وقت الغروب.
218342358_1755a9cce1.jpg,راكب يرتدي خوذه حمراء يقود علي الرصيف,امراه ترتدي خوذه حمراء وتقود دراجه علي طريق اسفلتي، مع وجود صخور في المقدمه.,راكبه دراجه بخوذه حمراء في لحظه سقوط علي الاسفلت.,الصوره لامراه تركب دراجه علي طريق.
2183967273_d182e18cf6.jpg,كلب في غرفه المعيشه يرقد علي حيوان محشو مع تلفزيون في الخلفيه,كلب صغير يقف علي لعبه علي شكل حيوان، وينظر الي التلفزيون الذي يعرض اخبارا عاجله.,كلب صغير يتفاعل مع العابه المحشوه بينما تعرض اخبار عاجله علي التلفزيون في الخلفيه.,كلب صغير ينظر الي التلفاز الذي يعرض اخبارا عاجله، وهو جالس علي دميه كبيره.
2185793891_5a5e903ca6.jpg,طفل يبكي في ذراعي المراه,تظهر الصوره طفله صغيره تبكي بشده بينما تحاول امراه تهدءتها، ويبدو ان كلاهما منزعج.,ام تحتضن طفلها يبكيان معا بحزن عميق.,صوره لامراه تحتضن رضيعا.
2186087673_c7a73da7ce.jpg,يضع الولد راسه في حضن الشخص الذي يجلس علي مكتب,طفلا صغيرا يختبء خلف شخص بالغ، ربما والديه، ويبتسم للكاميرا.,طفل صغير وهو يطل من تحت طاوله، وينظر مباشره الي الكاميرا، بجانب ساقي شخص بالغ.,صوره لطفل يختبء تحت الطاوله.
2186139563_e60c1d4b8b.jpg,كلب يطارد كره حمراء,كلب جاك راسل متحمسا وهو يركض في العشب الاخضر لالتقاط كره حمراء، مع وجود مبني احمر في الخلفيه.,كلب ابيض يقفز نحو كره حمراء بفم مفتوح فوق العشب الاخضر.,كلب يجري في الحديقه ويحاول الامساك بكره حمراء.
